ID,answer
BC_B_J_20230314,1801.6396
BC_B_J_20230315,1858.0186
BC_B_J_20230316,1944.2766
BC_B_J_20230317,2076.9219
BC_B_J_20230318,2096.5479
BC_B_J_20230319,994.682
BC_B_J_20230320,2152.8562
BC_B_J_20230321,2122.1516
BC_B_J_20230322,1972.457
BC_B_J_20230323,2202.9873
BC_B_J_20230324,2001.879
BC_B_J_20230325,1950.9562
BC_B_J_20230326,767.28796
BC_B_J_20230327,2152.561
BC_B_J_20230328,2604.4412
BC_B_J_20230329,1590.5499
BC_B_J_20230330,2933.2825
BC_B_J_20230331,2886.5068
BC_B_S_20230304,87.584854
BC_B_S_20230305,-597.85144
BC_B_S_20230306,-351.66116
BC_B_S_20230307,271.8153
BC_B_S_20230308,108.4807
BC_B_S_20230309,410.95663
BC_B_S_20230310,359.62302
BC_B_S_20230311,399.4711
BC_B_S_20230312,-991.15497
BC_B_S_20230313,-483.65768
BC_B_S_20230314,-281.2457
BC_B_S_20230315,-129.39459
BC_B_S_20230316,-9.13217
BC_B_S_20230317,123.51368
BC_B_S_20230318,122.275856
BC_B_S_20230319,-749.1849
BC_B_S_20230320,218.95726
BC_B_S_20230321,188.25398
BC_B_S_20230322,41.001617
BC_B_S_20230323,277.66357
BC_B_S_20230324,76.554245
BC_B_S_20230325,40.962296
BC_B_S_20230326,-1099.0623
BC_B_S_20230327,70.73819
BC_B_S_20230328,522.6178
BC_B_S_20230329,-220.15668
BC_B_S_20230330,831.84033
BC_B_S_20230331,1267.6503
BC_C_J_20230304,1773.6595
BC_C_J_20230305,1114.0437
BC_C_J_20230306,1411.3458
BC_C_J_20230307,2027.3312
BC_C_J_20230308,1760.7438
BC_C_J_20230309,2145.8162
BC_C_J_20230310,2185.3215
BC_C_J_20230311,2225.1697
BC_C_J_20230312,1205.1329
BC_C_J_20230313,1490.8778
BC_C_J_20230314,1693.2902
BC_C_J_20230315,1749.6691
BC_C_J_20230316,1925.8427
BC_C_J_20230317,1964.6355
BC_C_J_20230318,1984.262
BC_C_J_20230319,868.829
BC_C_J_20230320,2192.9065
BC_C_J_20230321,2162.203
BC_C_J_20230322,2012.5068
BC_C_J_20230323,2243.0383
BC_C_J_20230324,2041.9291
BC_C_J_20230325,1991.0065
BC_C_J_20230326,967.34955
BC_C_J_20230327,2090.0945
BC_C_J_20230328,2520.072
BC_C_J_20230329,1625.6729
BC_C_J_20230330,2421.144
BC_C_J_20230331,2374.3684
BC_C_S_20230304,-112.32966
BC_C_S_20230305,-755.5751
BC_C_S_20230306,-432.19086
BC_C_S_20230307,183.79465
BC_C_S_20230308,37.218647
BC_C_S_20230309,339.6944
BC_C_S_20230310,357.9111
BC_C_S_20230311,397.7592
BC_C_S_20230312,-767.0836
BC_C_S_20230313,-481.33884
BC_C_S_20230314,-278.92685
BC_C_S_20230315,-127.07573
BC_C_S_20230316,82.51116
BC_C_S_20230317,121.30404
BC_C_S_20230318,120.066216
BC_C_S_20230319,-781.16394
BC_C_S_20230320,186.97823
BC_C_S_20230321,156.27493
BC_C_S_20230322,9.022578
BC_C_S_20230323,245.68456
BC_C_S_20230324,44.575195
BC_C_S_20230325,8.983231
BC_C_S_20230326,-971.0303
BC_C_S_20230327,-63.758057
BC_C_S_20230328,366.2193
BC_C_S_20230329,-414.48816
BC_C_S_20230330,456.8152
BC_C_S_20230331,815.4284
BC_D_J_20230304,2729.6233
BC_D_J_20230305,1810.9435
BC_D_J_20230306,2006.4227
BC_D_J_20230307,2571.5989
BC_D_J_20230308,2295.0503
BC_D_J_20230309,2680.123
BC_D_J_20230310,2722.6726
BC_D_J_20230311,2770.9517
BC_D_J_20230312,1807.1263
BC_D_J_20230313,2118.3462
BC_D_J_20230314,2320.7585
BC_D_J_20230315,2367.4216
BC_D_J_20230316,2543.5952
BC_D_J_20230317,2582.3877
BC_D_J_20230318,2602.0142
BC_D_J_20230319,1330.5435
BC_D_J_20230320,2605.3782
BC_D_J_20230321,2592.493
BC_D_J_20230322,2384.0103
BC_D_J_20230323,2614.542
BC_D_J_20230324,2434.6606
BC_D_J_20230325,2423.3506
BC_D_J_20230326,1492.1603
BC_D_J_20230327,2593.2869
BC_D_J_20230328,3060.3015
BC_D_J_20230329,2348.7312
BC_D_J_20230330,3103.873
BC_D_J_20230331,3057.098
BC_E_J_20230304,2760.265
BC_E_J_20230305,1785.9789
BC_E_J_20230306,1998.6133
BC_E_J_20230307,2576.9683
BC_E_J_20230308,2215.239
BC_E_J_20230309,2581.1455
BC_E_J_20230310,2672.591
BC_E_J_20230311,2751.1953
BC_E_J_20230312,1774.889
BC_E_J_20230313,2158.4202
BC_E_J_20230314,2310.5515
BC_E_J_20230315,2357.2144
BC_E_J_20230316,2533.388
BC_E_J_20230317,2572.1804
BC_E_J_20230318,2591.807
BC_E_J_20230319,1338.5134
BC_E_J_20230320,2613.3489
BC_E_J_20230321,2600.4636
BC_E_J_20230322,2391.981
BC_E_J_20230323,2631.6587
BC_E_J_20230324,2578.415
BC_E_J_20230325,2513.4001
BC_E_J_20230326,1582.2091
BC_E_J_20230327,2683.3362
BC_E_J_20230328,3150.351
BC_E_J_20230329,2446.6301
BC_E_J_20230330,3254.7139
BC_E_J_20230331,3119.2388
BC_E_S_20230304,2503.0415
BC_E_S_20230305,1515.8834
BC_E_S_20230306,1703.176
BC_E_S_20230307,2313.2832
BC_E_S_20230308,2071.5657
BC_E_S_20230309,2354.876
BC_E_S_20230310,2425.0325
BC_E_S_20230311,2503.6365
BC_E_S_20230312,1382.5236
BC_E_S_20230313,1766.0543
BC_E_S_20230314,1918.1857
BC_E_S_20230315,2060.3213
BC_E_S_20230316,2269.9072
BC_E_S_20230317,2308.6997
BC_E_S_20230318,2307.463
BC_E_S_20230319,1268.3713
BC_E_S_20230320,2353.1746
BC_E_S_20230321,2340.2893
BC_E_S_20230322,2020.0219
BC_E_S_20230323,2265.8293
BC_E_S_20230324,2212.5857
BC_E_S_20230325,2158.4648
BC_E_S_20230326,1231.8513
BC_E_S_20230327,2314.7522
BC_E_S_20230328,2781.767
BC_E_S_20230329,2162.195
BC_E_S_20230330,2936.0334
BC_E_S_20230331,3205.9463
CB_F_J_20230304,701.04175
CB_F_J_20230305,-30.79925
CB_F_J_20230306,180.8555
CB_F_J_20230307,654.7476
CB_F_J_20230308,573.4398
CB_F_J_20230309,632.6439
CB_F_J_20230310,654.70135
CB_F_J_20230311,645.6957
CB_F_J_20230312,284.26337
CB_F_J_20230313,376.9279
CB_F_J_20230314,573.105
CB_F_J_20230315,639.95404
CB_F_J_20230316,737.37006
CB_F_J_20230317,776.163
CB_F_J_20230318,766.0667
CB_F_J_20230319,-189.44893
CB_F_J_20230320,721.5854
CB_F_J_20230321,785.2944
CB_F_J_20230322,638.66235
CB_F_J_20230323,885.3103
CB_F_J_20230324,789.95605
CB_F_J_20230325,789.3665
CB_F_J_20230326,5.36872
CB_F_J_20230327,866.84064
CB_F_J_20230328,1013.1292
CB_F_J_20230329,404.87915
CB_F_J_20230330,1125.4895
CB_F_J_20230331,1290.669
RD_F_J_20230304,506.39786
RD_F_J_20230305,-229.41911
RD_F_J_20230306,-0.005492449
RD_F_J_20230307,492.1642
RD_F_J_20230308,374.99765
RD_F_J_20230309,434.39737
RD_F_J_20230310,454.66693
RD_F_J_20230311,457.77094
RD_F_J_20230312,96.33885
RD_F_J_20230313,173.04353
RD_F_J_20230314,393.14127
RD_F_J_20230315,438.00336
RD_F_J_20230316,512.6201
RD_F_J_20230317,533.99695
RD_F_J_20230318,543.4822
RD_F_J_20230319,-412.03308
RD_F_J_20230320,499.00076
RD_F_J_20230321,516.6064
RD_F_J_20230322,351.20255
RD_F_J_20230323,597.8505
RD_F_J_20230324,502.4963
RD_F_J_20230325,501.90677
RD_F_J_20230326,-282.09088
RD_F_J_20230327,499.53345
RD_F_J_20230328,704.36615
RD_F_J_20230329,96.11634
RD_F_J_20230330,978.8995
RD_F_J_20230331,1142.0997
