ID,answer
BC_B_J_20230311,2060.5352
BC_B_J_20230312,980.5049
BC_B_J_20230313,1434.7931
BC_B_J_20230314,1697.2704
BC_B_J_20230315,1485.5773
BC_B_J_20230316,1702.6593
BC_B_J_20230317,1753.8474
BC_B_J_20230318,1895.0966
BC_B_J_20230319,662.3775
BC_B_J_20230320,1425.7225
BC_B_J_20230321,1926.0664
BC_B_J_20230322,1892.133
BC_B_J_20230323,1962.8163
BC_B_J_20230324,1996.477
BC_B_J_20230325,1809.1611
BC_B_J_20230326,701.5527
BC_B_J_20230327,1987.1816
BC_B_J_20230328,2417.3533
BC_B_J_20230329,1467.5021
BC_B_J_20230330,2521.3594
BC_B_J_20230331,2537.8433
BC_B_S_20230304,98.16018
BC_B_S_20230305,-613.9135
BC_B_S_20230306,-123.93288
BC_B_S_20230307,221.89165
BC_B_S_20230308,368.92218
BC_B_S_20230309,414.7257
BC_B_S_20230310,220.70024
BC_B_S_20230311,373.24316
BC_B_S_20230312,-720.87415
BC_B_S_20230313,-254.72792
BC_B_S_20230314,7.7489815
BC_B_S_20230315,-203.94397
BC_B_S_20230316,-43.947075
BC_B_S_20230317,7.2408047
BC_B_S_20230318,215.36316
BC_B_S_20230319,-636.3777
BC_B_S_20230320,-213.70001
BC_B_S_20230321,286.64374
BC_B_S_20230322,252.7105
BC_B_S_20230323,323.3936
BC_B_S_20230324,357.0542
BC_B_S_20230325,183.17212
BC_B_S_20230326,-925.2621
BC_B_S_20230327,162.24582
BC_B_S_20230328,572.8859
BC_B_S_20230329,283.38867
BC_B_S_20230330,1021.59424
BC_B_S_20230331,1041.6135
BC_C_J_20230304,1641.8093
BC_C_J_20230305,976.77844
BC_C_J_20230306,1331.0674
BC_C_J_20230307,1731.7847
BC_C_J_20230308,1990.8049
BC_C_J_20230309,1978.7468
BC_C_J_20230310,1882.641
BC_C_J_20230311,2035.1837
BC_C_J_20230312,961.6816
BC_C_J_20230313,1380.5925
BC_C_J_20230314,1647.098
BC_C_J_20230315,1435.4049
BC_C_J_20230316,1638.8364
BC_C_J_20230317,1690.0245
BC_C_J_20230318,1831.2737
BC_C_J_20230319,575.83044
BC_C_J_20230320,1498.19
BC_C_J_20230321,1998.5338
BC_C_J_20230322,1964.6005
BC_C_J_20230323,2035.2837
BC_C_J_20230324,2068.9446
BC_C_J_20230325,1855.8065
BC_C_J_20230326,748.19806
BC_C_J_20230327,1940.3047
BC_C_J_20230328,2426.8008
BC_C_J_20230329,1487.159
BC_C_J_20230330,2394.9524
BC_C_J_20230331,2096.4253
BC_C_S_20230304,-129.10822
BC_C_S_20230305,-806.7882
BC_C_S_20230306,-366.29315
BC_C_S_20230307,34.42398
BC_C_S_20230308,190.9845
BC_C_S_20230309,282.0201
BC_C_S_20230310,183.26996
BC_C_S_20230311,335.81287
BC_C_S_20230312,-751.7762
BC_C_S_20230313,-321.00732
BC_C_S_20230314,-54.50229
BC_C_S_20230315,-266.1951
BC_C_S_20230316,-119.848785
BC_C_S_20230317,-68.66095
BC_C_S_20230318,139.4614
BC_C_S_20230319,-740.4937
BC_C_S_20230320,-317.816
BC_C_S_20230321,182.52783
BC_C_S_20230322,148.5946
BC_C_S_20230323,219.2777
BC_C_S_20230324,252.93826
BC_C_S_20230325,53.233986
BC_C_S_20230326,-1055.1998
BC_C_S_20230327,-61.21373
BC_C_S_20230328,405.75064
BC_C_S_20230329,-28.887957
BC_C_S_20230330,710.3058
BC_C_S_20230331,504.74722
BC_D_J_20230304,2400.8237
BC_D_J_20230305,1674.0648
BC_D_J_20230306,2028.3539
BC_D_J_20230307,2381.5117
BC_D_J_20230308,2640.532
BC_D_J_20230309,2628.4736
BC_D_J_20230310,2532.3682
BC_D_J_20230311,2684.911
BC_D_J_20230312,1611.4077
BC_D_J_20230313,2030.3202
BC_D_J_20230314,2296.8257
BC_D_J_20230315,2085.1326
BC_D_J_20230316,2199.717
BC_D_J_20230317,2241.3835
BC_D_J_20230318,2382.632
BC_D_J_20230319,1202.2117
BC_D_J_20230320,1867.0748
BC_D_J_20230321,2406.9062
BC_D_J_20230322,2372.9731
BC_D_J_20230323,2443.6562
BC_D_J_20230324,2421.21
BC_D_J_20230325,2397.7253
BC_D_J_20230326,1336.2626
BC_D_J_20230327,2528.3691
BC_D_J_20230328,3014.8652
BC_D_J_20230329,2116.9824
BC_D_J_20230330,3109.7217
BC_D_J_20230331,2960.7065
BC_E_J_20230304,2360.655
BC_E_J_20230305,1654.4656
BC_E_J_20230306,2008.1349
BC_E_J_20230307,2372.1067
BC_E_J_20230308,2631.127
BC_E_J_20230309,2614.418
BC_E_J_20230310,2498.5344
BC_E_J_20230311,2605.983
BC_E_J_20230312,1556.7765
BC_E_J_20230313,2056.1074
BC_E_J_20230314,2322.6125
BC_E_J_20230315,2072.531
BC_E_J_20230316,2187.116
BC_E_J_20230317,2228.7825
BC_E_J_20230318,2354.1423
BC_E_J_20230319,1171.7091
BC_E_J_20230320,1931.8544
BC_E_J_20230321,2509.1772
BC_E_J_20230322,2475.2441
BC_E_J_20230323,2549.8284
BC_E_J_20230324,2527.3826
BC_E_J_20230325,2408.6155
BC_E_J_20230326,1347.1531
BC_E_J_20230327,2512.1418
BC_E_J_20230328,2998.6375
BC_E_J_20230329,2173.1636
BC_E_J_20230330,3156.086
BC_E_J_20230331,3026.3801
BC_E_S_20230304,2202.9133
BC_E_S_20230305,1484.0745
BC_E_S_20230306,1829.5063
BC_E_S_20230307,2193.4785
BC_E_S_20230308,2350.0388
BC_E_S_20230309,2434.3735
BC_E_S_20230310,2315.8457
BC_E_S_20230311,2423.294
BC_E_S_20230312,1360.0017
BC_E_S_20230313,1859.3325
BC_E_S_20230314,2125.8364
BC_E_S_20230315,1875.7554
BC_E_S_20230316,1933.2548
BC_E_S_20230317,1974.9218
BC_E_S_20230318,2167.1555
BC_E_S_20230319,1352.8418
BC_E_S_20230320,1772.319
BC_E_S_20230321,2315.1572
BC_E_S_20230322,2281.224
BC_E_S_20230323,2355.8083
BC_E_S_20230324,2333.3625
BC_E_S_20230325,2201.5059
BC_E_S_20230326,1117.178
BC_E_S_20230327,2084.047
BC_E_S_20230328,2551.0117
BC_E_S_20230329,2230.5403
BC_E_S_20230330,3054.681
BC_E_S_20230331,3017.9424
CB_F_J_20230304,625.7018
CB_F_J_20230305,-99.78895
CB_F_J_20230306,489.98865
CB_F_J_20230307,738.3693
CB_F_J_20230308,949.2594
CB_F_J_20230309,953.1494
CB_F_J_20230310,736.6166
CB_F_J_20230311,732.1764
CB_F_J_20230312,47.94452
CB_F_J_20230313,554.88184
CB_F_J_20230314,687.4301
CB_F_J_20230315,558.8384
CB_F_J_20230316,716.6568
CB_F_J_20230317,741.6893
CB_F_J_20230318,646.0112
CB_F_J_20230319,68.82802
CB_F_J_20230320,310.79465
CB_F_J_20230321,764.7298
CB_F_J_20230322,814.17737
CB_F_J_20230323,888.7615
CB_F_J_20230324,862.0082
CB_F_J_20230325,841.10974
CB_F_J_20230326,-155.11848
CB_F_J_20230327,717.1858
CB_F_J_20230328,1195.388
CB_F_J_20230329,526.66254
CB_F_J_20230330,1235.9897
CB_F_J_20230331,1295.6165
RD_F_J_20230304,456.77597
RD_F_J_20230305,-81.79852
RD_F_J_20230306,215.73474
RD_F_J_20230307,343.35938
RD_F_J_20230308,436.80402
RD_F_J_20230309,643.08307
RD_F_J_20230310,424.55963
RD_F_J_20230311,420.1194
RD_F_J_20230312,-34.332207
RD_F_J_20230313,261.1243
RD_F_J_20230314,367.57684
RD_F_J_20230315,295.1323
RD_F_J_20230316,456.5599
RD_F_J_20230317,490.63855
RD_F_J_20230318,446.7915
RD_F_J_20230319,-129.17412
RD_F_J_20230320,64.85323
RD_F_J_20230321,518.7883
RD_F_J_20230322,568.23596
RD_F_J_20230323,642.82007
RD_F_J_20230324,616.0668
RD_F_J_20230325,435.15198
RD_F_J_20230326,-561.0764
RD_F_J_20230327,439.6485
RD_F_J_20230328,917.8507
RD_F_J_20230329,87.71693
RD_F_J_20230330,1146.545
RD_F_J_20230331,1189.0472
